"No.","Time","Source","Destination","Protocol","Length","Info"
"8513","828.476157","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16368,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16369,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8514","828.476159","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16370,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8515","828.476217","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29977 Ack=1078412 Win=65088 Len=0"
"8516","828.476499","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16371,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16372,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8517","828.476500","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16373,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8518","828.476513","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29977 Ack=1078981 Win=64519 Len=0"
"8519","828.476832","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16374,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16375,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8520","828.477208","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16376,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8521","828.477209","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16377,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16378,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8522","828.477220","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29977 Ack=1080086 Win=65088 Len=0"
"8523","828.477584","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16379,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8524","828.477709","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16375) "
"8525","828.478468","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16380,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16381,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8526","828.693108","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=29983 Ack=1080655 Win=64519 Len=0"
"8527","828.693809","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (16382,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16383,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16384,3133) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16385,3133) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8528","828.694211","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16383) "
"8529","828.694702","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3133,16386) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8530","828.695084","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=1081170 Ack=30008 Win=4470 Len=0"
"8531","828.695085","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (16386,3134) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8532","828.695293","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3134,16387) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8533","828.695616","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (3135) "
"8534","828.895880","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30027 Ack=1081196 Win=65062 Len=0"
"8535","830.415510","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (16387,3135) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"8536","830.627458","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30027 Ack=1081223 Win=65035 Len=0"
"8537","833.701293","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3135,16388) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8538","833.701949","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (16388,3136) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"8539","833.702162","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3136,16389) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8540","833.702500","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (16389,3137) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"8541","833.763786","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3137,16390) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8542","833.807479","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16390,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16391,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8543","833.811613","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16392,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8544","833.811614","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16393,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16394,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8545","833.811643","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30084 Ack=1082371 Win=65088 Len=0"
"8546","833.811962","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16395,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8547","833.814407","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16396,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16397,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8548","833.814426","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30084 Ack=1082940 Win=64519 Len=0"
"8549","833.814767","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16398,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8550","833.815243","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16397) "
"8551","833.816877","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16399,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16400,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8552","833.819064","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16401,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8553","833.819065","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16402,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16403,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8554","833.819088","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30090 Ack=1084078 Win=65088 Len=0"
"8555","833.819403","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16404,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8556","833.820199","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16405) "
"8557","833.821774","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","536","-> I (16405,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16406,3138) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16407,3138) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8558","833.822395","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3138,16408) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8559","833.824068","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (16408,3139) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8560","833.824260","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3139,16409) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8561","833.824572","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (3140) "
"8562","834.028170","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30134 Ack=1084619 Win=64547 Len=0"
"8563","836.016211","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (16409,3140) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"8564","836.227737","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30134 Ack=1084646 Win=64520 Len=0"
"8566","838.864842","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3140,16410) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8567","838.865526","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (16410,3141) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"8568","838.865744","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3141,16411) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8569","838.866074","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (16411,3142) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"8570","838.927051","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3142,16412) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8571","838.927916","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16412,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16413,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8572","838.927918","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16414,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8573","838.927918","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16415,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16416,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8574","838.927956","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30191 Ack=1085794 Win=65088 Len=0"
"8575","838.928254","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16417,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8576","838.928254","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16418,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16419,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8577","838.928267","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30191 Ack=1086363 Win=64519 Len=0"
"8578","838.928603","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16420,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8579","838.929359","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16419) "
"8580","838.931233","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16421,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16422,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8581","838.931234","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16423,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8582","838.931259","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30197 Ack=1086965 Win=64519 Len=0"
"8583","838.931543","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16424,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16425,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8584","839.144873","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30197 Ack=1087501 Win=65088 Len=0"
"8585","839.145545","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (16426,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16427,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16428,3143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16429,3143) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8586","839.145928","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16427) "
"8587","839.146441","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3143,16430) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8588","839.146799","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=1088016 Ack=30222 Win=4256 Len=0"
"8589","839.146800","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (16430,3144) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8590","839.146992","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3144,16431) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8591","839.147322","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (3145) "
"8592","839.347681","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30241 Ack=1088042 Win=64547 Len=0"
"8594","839.616197","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (16431,3145) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"8595","839.815677","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30241 Ack=1088069 Win=64520 Len=0"
"8598","842.825926","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (16432,3145) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"8599","843.033206","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30241 Ack=1088096 Win=65088 Len=0"
"8600","844.157176","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3145,16433) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8601","844.157580","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (16433,3146) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"8602","844.157798","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3146,16434) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8603","844.158113","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (16434,3147) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"8604","844.219592","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3147,16435) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8605","844.220435","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16435,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16436,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8606","844.220437","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16437,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8607","844.220471","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30298 Ack=1088708 Win=65088 Len=0"
"8608","844.220759","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16438,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16439,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8609","844.220760","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16440,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8610","844.220773","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30298 Ack=1089277 Win=64519 Len=0"
"8611","844.221084","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16441,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16442,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8612","844.221447","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16443,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8613","844.221448","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16444,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16445,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8614","844.221460","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30298 Ack=1090382 Win=65088 Len=0"
"8615","844.221795","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16446,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8616","844.221899","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16442) "
"8617","844.222609","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16447,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16448,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8618","844.421555","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30304 Ack=1090951 Win=64519 Len=0"
"8619","844.422237","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (16449,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16450,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16451,3148) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16452,3148) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8620","844.422605","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16450) "
"8621","844.423075","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3148,16453) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8622","844.423491","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=1091466 Ack=30329 Win=4149 Len=0"
"8623","844.423492","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (16453,3149) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8624","844.423687","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3149,16454) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8625","844.424008","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (3150) "
"8626","844.624369","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30348 Ack=1091492 Win=65062 Len=0"
"8627","849.446414","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3150,16454) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8628","849.446846","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (16454,3151) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"8629","849.447067","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3151,16455) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8630","849.447397","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (16455,3152) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"8631","849.509141","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3152,16456) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8632","849.510609","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16456,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16457,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8633","849.510610","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16458,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8634","849.510644","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30405 Ack=1092104 Win=65088 Len=0"
"8635","849.510937","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16459,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16460,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8636","849.510938","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16461,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8637","849.510938","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16462,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16463,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8638","849.510954","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30405 Ack=1093209 Win=65088 Len=0"
"8639","849.511291","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16464,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8640","849.511781","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16465,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16466,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8641","849.511794","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30405 Ack=1093778 Win=64519 Len=0"
"8642","849.512056","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16463) "
"8643","849.512130","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (16467,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8644","849.512748","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (16468,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16469,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"8645","849.512762","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30411 Ack=1094347 Win=65088 Len=0"
"8646","849.513471","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (16470,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16471,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16472,3153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (16473,3153) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8647","849.513822","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (16471) "
"8648","849.514195","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3153,16474) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8649","849.514566","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=1094862 Ack=30436 Win=4583 Len=0"
"8650","849.514567","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (16474,3154) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"8651","849.514787","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3154,16475) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"8652","849.515140","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (3155) "
"8653","849.710868","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30455 Ack=1094888 Win=64547 Len=0"
"8654","851.415852","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (16475,3155) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"8655","851.629626","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=30455 Ack=1094915 Win=64520 Len=0"
"8658","854.551474","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3155,16476) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8659","854.552131","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (16476,3156) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"8660","854.552347","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (3156,16477) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"8661","854.552680","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (16477,3157) ASDU=65535 F_SR_NA_1 File    IOA=65537"
